file_path,label,source,artist,title,year,source_url,wikiart_style,split
data/images/Impressionism/pierre-auguste_renoir_spring_flowers.jpg,Impressionism,wikiart,Pierre-Auguste Renoir,Spring Flowers,1864,https://www.wikiart.org/en/pierre-auguste-renoir/spring-flowers-1864,impressionism,train
data/images/Impressionism/eugene_boudin_beach_at_trouville.jpg,Impressionism,wikiart,Eugene Boudin,Beach at Trouville,1864,https://www.wikiart.org/en/eugene-boudin/beach-at-trouville-1864,impressionism,train
data/images/Impressionism/eugene_boudin_beach_scene__trouville.jpg,Impressionism,wikiart,Eugene Boudin,"Beach Scene, Trouville",1864,https://www.wikiart.org/en/eugene-boudin/beach-scene-trouville-1864,impressionism,train
data/images/Impressionism/eugene_boudin_trouville__the_port.jpg,Impressionism,wikiart,Eugene Boudin,"Trouville, the Port",1864,https://www.wikiart.org/en/eugene-boudin/trouville-the-port-1864,impressionism,train
data/images/Impressionism/berthe_morisot_study__the_water_s_edge.jpg,Impressionism,wikiart,Berthe Morisot,"Study, The Water's Edge",1864,https://www.wikiart.org/en/berthe-morisot/study-the-water-s-edge,impressionism,train
data/images/Impressionism/berthe_morisot_young_lady_seated_on_a_bench.jpg,Impressionism,wikiart,Berthe Morisot,Young Lady Seated on a Bench,1864,https://www.wikiart.org/en/berthe-morisot/young-lady-seated-on-a-bench,impressionism,train
data/images/Impressionism/frederic_bazille_the_pink_dress.jpg,Impressionism,wikiart,Frederic Bazille,The Pink Dress,1864,https://www.wikiart.org/en/frederic-bazille/the-pink-dress,impressionism,train
data/images/Impressionism/giuseppe_abbati_street_in_the_sun.jpg,Impressionism,wikiart,Giuseppe Abbati,Street in the sun,1863-1864,https://www.wikiart.org/en/giuseppe-abbati/street-in-the-sun-1864,impressionism,train
data/images/Impressionism/giuseppe_abbati_gallery_with_armor_bearer.jpg,Impressionism,wikiart,Giuseppe Abbati,Gallery with armor bearer,1864,https://www.wikiart.org/en/giuseppe-abbati/gallery-with-armor-bearer-1864,impressionism,train
data/images/Impressionism/silvestro_lega_young_peasant_woman_at_the_well.jpg,Impressionism,wikiart,Silvestro Lega,Young peasant woman at the well,1863-1864,https://www.wikiart.org/en/silvestro-lega/young-peasant-woman-at-the-well-1864,impressionism,train
data/images/Impressionism/silvestro_lega_coffee_under_the_pergola.jpg,Impressionism,wikiart,Silvestro Lega,Coffee under the pergola,1864,https://www.wikiart.org/en/silvestro-lega/coffee-under-the-pergola-1864,impressionism,train
data/images/Impressionism/silvestro_lega_reading.jpg,Impressionism,wikiart,Silvestro Lega,Reading,1864,https://www.wikiart.org/en/silvestro-lega/reading-1864,impressionism,train
data/images/Impressionism/edouard_manet_women_at_the_races.jpg,Impressionism,wikiart,Edouard Manet,Women at the Races,1865,https://www.wikiart.org/en/edouard-manet/women-at-the-races-1865,impressionism,train
data/images/Impressionism/honore_daumier_mother_with_child.jpg,Impressionism,wikiart,Honore Daumier,Mother with Child,1865,https://www.wikiart.org/en/honore-daumier/mother-with-child-1865,impressionism,train
data/images/Impressionism/claude_monet_the_headland_of_the_heve_at_low_tide.jpg,Impressionism,wikiart,Claude Monet,The Headland of the Heve at Low Tide,1865,https://www.wikiart.org/en/claude-monet/the-headland-of-the-heve-at-low-tide,impressionism,train
data/images/Impressionism/claude_monet_the_pave_de_chailly.jpg,Impressionism,wikiart,Claude Monet,The Pave de Chailly,1865,https://www.wikiart.org/en/claude-monet/the-pave-de-chailly,impressionism,train
data/images/Impressionism/edgar_degas_portrait_of_a_lady_in_grey.jpg,Impressionism,wikiart,Edgar Degas,Portrait of a Lady in Grey,1865,https://www.wikiart.org/en/edgar-degas/portrait-of-a-lady-in-grey-1865,impressionism,train
data/images/Impressionism/edgar_degas_the_start_of_the_hunt.jpg,Impressionism,wikiart,Edgar Degas,The Start of the Hunt,1863-1865,https://www.wikiart.org/en/edgar-degas/the-start-of-the-hunt,impressionism,train
data/images/Impressionism/pierre-auguste_renoir_colonel_barton_howard_jenks.jpg,Impressionism,wikiart,Pierre-Auguste Renoir,Colonel Barton Howard Jenks,1865,https://www.wikiart.org/en/pierre-auguste-renoir/colonel-barton-howard-jenks-1865,impressionism,train
data/images/Impressionism/pierre-auguste_renoir_portrait_of_mademoiselle_sicotg.jpg,Impressionism,wikiart,Pierre-Auguste Renoir,Portrait of Mademoiselle Sicotg,1865,https://www.wikiart.org/en/pierre-auguste-renoir/portrait-of-mademoiselle-sicotg-1865,impressionism,train
data/images/Impressionism/eugene_boudin_figures_on_the_beach_at_trouville.jpg,Impressionism,wikiart,Eugene Boudin,Figures on the beach at Trouville,1865,https://www.wikiart.org/en/eugene-boudin/figures-on-the-beach-at-trouville-1865,impressionism,train
data/images/Impressionism/eugene_boudin_princess_pauline_metternich_on_the_beach.jpg,Impressionism,wikiart,Eugene Boudin,Princess Pauline Metternich on the Beach,1865,https://www.wikiart.org/en/eugene-boudin/princess-pauline-metternich-on-the-beach,impressionism,train
data/images/Impressionism/eugene_boudin_the_entrance_to_the_port_of_honfleur.jpg,Impressionism,wikiart,Eugene Boudin,The Entrance to the Port of Honfleur,1865,https://www.wikiart.org/en/eugene-boudin/the-entrance-to-the-port-of-honfleur,impressionism,train
data/images/Impressionism/eugene_boudin_the_vauban_basin_at_havre.jpg,Impressionism,wikiart,Eugene Boudin,The Vauban Basin at Havre,1865,https://www.wikiart.org/en/eugene-boudin/the-vauban-basin-at-havre,impressionism,train
data/images/Impressionism/james_mcneill_whistler_whistler_in_his_studio.jpg,Impressionism,wikiart,James McNeill Whistler,Whistler in his studio,1865,https://www.wikiart.org/en/james-mcneill-whistler/whistler-in-his-studio,impressionism,train
data/images/Impressionism/frederic_bazille_beach_at_sainte-adresse.jpg,Impressionism,wikiart,Frederic Bazille,Beach at Sainte-Adresse,1865,https://www.wikiart.org/en/frederic-bazille/beach-at-sainte-adresse,impressionism,train
data/images/Impressionism/frederic_bazille_landscape_at_chailly.jpg,Impressionism,wikiart,Frederic Bazille,Landscape at Chailly,1865,https://www.wikiart.org/en/frederic-bazille/landscape-at-chailly,impressionism,train
data/images/Impressionism/frederic_bazille_studio_in_the_rue_de_furstenberg.jpg,Impressionism,wikiart,Frederic Bazille,Studio in the rue de Furstenberg,1865,https://www.wikiart.org/en/frederic-bazille/studio-in-the-rue-de-furstenberg,impressionism,train
data/images/Impressionism/frederic_bazille_the_improvised_field-hospital.jpg,Impressionism,wikiart,Frederic Bazille,The Improvised Field-Hospital,1865,https://www.wikiart.org/en/frederic-bazille/the-improvised-field-hospital-1865,impressionism,train
data/images/Impressionism/mart_n_rico_y_ortega_washerwomen_of_la_varenne__france.jpg,Impressionism,wikiart,Martín Rico y Ortega,"Washerwomen of La Varenne, France",1865,https://www.wikiart.org/en/martin-rico/lavanderas-de-la-varenne-francia,impressionism,train
data/images/Impressionism/claude_monet_seascape.jpg,Impressionism,wikiart,Claude Monet,Seascape,1866,https://www.wikiart.org/en/claude-monet/seascape,impressionism,train
data/images/Impressionism/edgar_degas_giovanna_and_giulia_bellelli.jpg,Impressionism,wikiart,Edgar Degas,Giovanna and Giulia Bellelli,1865-1866,https://www.wikiart.org/en/edgar-degas/giovanna-and-giulia-bellelli,impressionism,train
data/images/Impressionism/edgar_degas_self_portrait_saluting.jpg,Impressionism,wikiart,Edgar Degas,Self Portrait Saluting,1865-1866,https://www.wikiart.org/en/edgar-degas/self-portrait-saluting-1866,impressionism,train
data/images/Impressionism/pierre-auguste_renoir_spring_bouquet.jpg,Impressionism,wikiart,Pierre-Auguste Renoir,Spring Bouquet,1866,https://www.wikiart.org/en/pierre-auguste-renoir/spring-bouquet-1866,impressionism,train
data/images/Impressionism/alfred_sisley_street_of_marlotte__also_known_as_women_going_to_the_woods_.jpg,Impressionism,wikiart,Alfred Sisley,Street of Marlotte (also known as Women Going to the Woods),1866,https://www.wikiart.org/en/alfred-sisley/street-of-marlotte-also-known-as-women-going-to-the-woods-1866,impressionism,train
data/images/Impressionism/eugene_boudin_beach_scene_at_trouville.jpg,Impressionism,wikiart,Eugene Boudin,Beach Scene at Trouville,1866,https://www.wikiart.org/en/eugene-boudin/beach-scene-at-trouville-1866,impressionism,train
data/images/Impressionism/eugene_boudin_by_the_bathing_machines.jpg,Impressionism,wikiart,Eugene Boudin,By the Bathing Machines,1866,https://www.wikiart.org/en/eugene-boudin/by-the-bathing-machines-1866,impressionism,train
data/images/Impressionism/eugene_boudin_evening__le_havre.jpg,Impressionism,wikiart,Eugene Boudin,"Evening, Le Havre",1866,https://www.wikiart.org/en/eugene-boudin/evening-le-havre-1866,impressionism,train
data/images/Impressionism/eugene_boudin_laundresses_on_the_banks_of_the_port_of_trouville.jpg,Impressionism,wikiart,Eugene Boudin,Laundresses on the Banks of the Port of Trouville,1866,https://www.wikiart.org/en/eugene-boudin/laundresses-on-the-banks-of-the-port-of-trouville,impressionism,train
data/images/Impressionism/eugene_boudin_the_manet_family_picnicking.jpg,Impressionism,wikiart,Eugene Boudin,The Manet Family picnicking,1866,https://www.wikiart.org/en/eugene-boudin/the-manet-family-picnicking-1866,impressionism,train
data/images/Impressionism/eugene_boudin_trouville.jpg,Impressionism,wikiart,Eugene Boudin,Trouville,1866,https://www.wikiart.org/en/eugene-boudin/trouville,impressionism,train
data/images/Impressionism/berthe_morisot_rosalie_reisener.jpg,Impressionism,wikiart,Berthe Morisot,Rosalie Reisener,1866,https://www.wikiart.org/en/berthe-morisot/rosalie-reisener,impressionism,train
data/images/Impressionism/frederic_bazille_portrait_of__douard_blau.jpg,Impressionism,wikiart,Frederic Bazille,Portrait of Édouard Blau,1866,https://www.wikiart.org/en/frederic-bazille/portrait-of-douard-blau,impressionism,train
data/images/Impressionism/frederic_bazille_self-portrait.jpg,Impressionism,wikiart,Frederic Bazille,Self-Portrait,1865-1866,https://www.wikiart.org/en/frederic-bazille/self-portrait-1866,impressionism,train
data/images/Impressionism/frederic_bazille_still_life_with_fish.jpg,Impressionism,wikiart,Frederic Bazille,Still Life with Fish,1866,https://www.wikiart.org/en/frederic-bazille/still-life-with-fish,impressionism,train
data/images/Impressionism/frederic_bazille_study_of_flowers.jpg,Impressionism,wikiart,Frederic Bazille,Study of Flowers,1866,https://www.wikiart.org/en/frederic-bazille/study-of-flowers,impressionism,train
data/images/Impressionism/giovanni_fattori_lady_sitting_outdoors.jpg,Impressionism,wikiart,Giovanni Fattori,Lady sitting outdoors,1866,https://www.wikiart.org/en/giovanni-fattori/dame-im-freien-sitzend-1866,impressionism,train
data/images/Impressionism/edouard_manet_the_guitar_player.jpg,Impressionism,wikiart,Edouard Manet,The Guitar Player,1866,https://www.wikiart.org/en/edouard-manet/the-guitar-player-1866,impressionism,train
data/images/Impressionism/johan_jongkind_wind_mill_at_antwerp.jpg,Impressionism,wikiart,Johan Jongkind,Wind Mill at Antwerp,1866,https://www.wikiart.org/en/johan-jongkind/wind-mill-at-antwerp-1866,impressionism,train
data/images/Impressionism/edouard_manet_races_at_longchamp.jpg,Impressionism,wikiart,Edouard Manet,Races at Longchamp,1867,https://www.wikiart.org/en/edouard-manet/races-at-longchamp,impressionism,train
data/images/Impressionism/edouard_manet_study_for__the_execution_of_emperor_maximilian_.jpg,Impressionism,wikiart,Edouard Manet,"Study for ""The Execution of Emperor Maximilian""",1867,https://www.wikiart.org/en/edouard-manet/study-for-the-execution-of-emperor-maximilian-1867,impressionism,train
data/images/Impressionism/honore_daumier_don_quixote__sancho_pansa_and_the_dead_mule.jpg,Impressionism,wikiart,Honore Daumier,"Don Quixote, Sancho Pansa and the Dead Mule",1867,https://www.wikiart.org/en/honore-daumier/don-quixote-sancho-pansa-and-the-dead-mule-1867,impressionism,train
data/images/Impressionism/camille_pissarro_still_life.jpg,Impressionism,wikiart,Camille Pissarro,Still Life,1867,https://www.wikiart.org/en/camille-pissarro/still-life-1867,impressionism,train
data/images/Impressionism/claude_monet_jean_monet_in_the_craddle.jpg,Impressionism,wikiart,Claude Monet,Jean Monet in the Craddle,1867,https://www.wikiart.org/en/claude-monet/jean-monet-in-the-craddle,impressionism,train
data/images/Impressionism/claude_monet_sainte-adresse__fishing_boats_on_the_shore.jpg,Impressionism,wikiart,Claude Monet,"Sainte-Adresse, Fishing Boats on the Shore",1867,https://www.wikiart.org/en/claude-monet/sainte-adresse-fishing-boats-on-the-shore,impressionism,train
data/images/Impressionism/claude_monet_stormy_seascape.jpg,Impressionism,wikiart,Claude Monet,Stormy Seascape,1867,https://www.wikiart.org/en/claude-monet/stormy-seascape,impressionism,train
data/images/Expressionism/james_ensor_christ_s_entry_into_brussels_in_1889.jpg,Expressionism,wikiart,James Ensor,Christ's Entry Into Brussels in 1889,1888,https://www.wikiart.org/en/james-ensor/christ-s-entry-into-brussels-in-1889-1888,expressionism,train
data/images/Expressionism/james_ensor_hell_under__hell_above__hell_all_around.jpg,Expressionism,wikiart,James Ensor,"Hell Under, Hell Above, Hell All Around",1888,https://www.wikiart.org/en/james-ensor/hell-under-hell-above-hell-all-around-1888,expressionism,train
data/images/Expressionism/james_ensor_masks_mocking_death.jpg,Expressionism,wikiart,James Ensor,Masks Mocking Death,1888,https://www.wikiart.org/en/james-ensor/masks-mocking-death-1888,expressionism,train
data/images/Expressionism/albin_egger-lienz_the_brother_of_the_artist__eduard_egger.jpg,Expressionism,wikiart,Albin Egger-Lienz,"the Brother of the Artist, Eduard Egger",1888,https://www.wikiart.org/en/albin-egger-lienz/the-brother-of-the-artist-eduard-egger-1888,expressionism,train
data/images/Expressionism/james_ensor_skeletons_trying_to_warm_themselves.jpg,Expressionism,wikiart,James Ensor,Skeletons Trying to Warm Themselves,1889,https://www.wikiart.org/en/james-ensor/skeletons-trying-to-warm-themselves-1889,expressionism,train
data/images/Expressionism/james_ensor_the_astonishment_of_the_mask_wouse.jpg,Expressionism,wikiart,James Ensor,The Astonishment of the Mask Wouse,1889,https://www.wikiart.org/en/james-ensor/the-astonishment-of-the-mask-wouse-1889,expressionism,train
data/images/Expressionism/james_ensor_the_intrigue.jpg,Expressionism,wikiart,James Ensor,The Intrigue,1890,https://www.wikiart.org/en/james-ensor/the-intrigue,expressionism,train
data/images/Expressionism/stanis_aw_wyspia_ski_self-portrait.jpg,Expressionism,wikiart,Stanisław Wyspiański,Self-portrait,1890,https://www.wikiart.org/en/stanislaw-wyspianski/stanislaw-wyspianski-autoportret-1890,expressionism,train
data/images/Expressionism/james_ensor_skeletons_fighting_over_a_hanged_man.jpg,Expressionism,wikiart,James Ensor,Skeletons Fighting over a Hanged Man,1891,https://www.wikiart.org/en/james-ensor/skeletons-fighting-over-a-hanged-man-1891,expressionism,train
data/images/Expressionism/james_ensor_skeletons_fighting_over_a_pickled_herring.jpg,Expressionism,wikiart,James Ensor,Skeletons Fighting Over a Pickled Herring,1891,https://www.wikiart.org/en/james-ensor/skeletons-fighting-over-a-pickled-herring-1891,expressionism,train
data/images/Expressionism/edvard_munch_august_stindberg.jpg,Expressionism,wikiart,Edvard Munch,August Stindberg,1892,https://www.wikiart.org/en/edvard-munch/august-strindberg-1892-1,expressionism,train
data/images/Expressionism/edvard_munch_despair.jpg,Expressionism,wikiart,Edvard Munch,Despair,1892,https://www.wikiart.org/en/edvard-munch/despair-1892,expressionism,train
data/images/Expressionism/edvard_munch_dagny_juel_przybyszewska.jpg,Expressionism,wikiart,Edvard Munch,Dagny Juel Przybyszewska,1893,https://www.wikiart.org/en/edvard-munch/dagny-juel-przybyszewska-1893,expressionism,train
data/images/Expressionism/edvard_munch_the_scream.jpg,Expressionism,wikiart,Edvard Munch,The Scream,1893,https://www.wikiart.org/en/edvard-munch/the-scream-1893,expressionism,train
data/images/Expressionism/edvard_munch_young_man_and_prostitute.jpg,Expressionism,wikiart,Edvard Munch,Young Man and Prostitute,1893,https://www.wikiart.org/en/edvard-munch/young-man-and-prostitute-1893,expressionism,train
data/images/Expressionism/charles_maurin_ravachol.jpg,Expressionism,wikiart,Charles Maurin,Ravachol,1893,https://www.wikiart.org/en/charles-maurin/ravachol-1893,expressionism,train
data/images/Expressionism/edvard_munch_eye_in_eye.jpg,Expressionism,wikiart,Edvard Munch,Eye in Eye,1894,https://www.wikiart.org/en/edvard-munch/eye-in-eye-1894,expressionism,train
data/images/Expressionism/james_ensor_masks_looking_at_a_tortoise.jpg,Expressionism,wikiart,James Ensor,Masks Looking at a Tortoise,1894,https://www.wikiart.org/en/james-ensor/masks-looking-at-a-tortoise,expressionism,train
data/images/Expressionism/stanis_aw_wyspia_ski_portrait_tadeusz_boy_zelenski.jpg,Expressionism,wikiart,Stanisław Wyspiański,Portrait Tadeusz Boy Zelenski,1894,https://www.wikiart.org/en/stanislaw-wyspianski/stanislaw-wyspianski-portrait-tadeusz-boy-zelenski-1894,expressionism,train
data/images/Expressionism/magnus_enckell_portrait_of_sculptor_madeleine_jouvray.jpg,Expressionism,wikiart,Magnus Enckell,Portrait of Sculptor Madeleine Jouvray,1894,https://www.wikiart.org/en/magnus-enckell/portrait-of-sculptor-madeleine-jouvray-1894,expressionism,train
data/images/Expressionism/nikolai_ge_christ_head.jpg,Expressionism,wikiart,Nikolai Ge,Christ Head,XIX cent.,https://www.wikiart.org/en/nikolai-ge/christ-head,expressionism,train
data/images/Expressionism/edvard_munch_stanislaw_przybyszewski.jpg,Expressionism,wikiart,Edvard Munch,Stanislaw Przybyszewski,1895,https://www.wikiart.org/en/edvard-munch/stanislaw-przybyszewski-1895,expressionism,train
data/images/Expressionism/edvard_munch_the_women.jpg,Expressionism,wikiart,Edvard Munch,The Women,1895,https://www.wikiart.org/en/edvard-munch/the-women-1895,expressionism,train
data/images/Expressionism/edvard_munch_vampire.jpg,Expressionism,wikiart,Edvard Munch,Vampire,1895,https://www.wikiart.org/en/edvard-munch/vampire-1895,expressionism,train
data/images/Expressionism/albin_egger-lienz_the_artists_daughter_ila.jpg,Expressionism,wikiart,Albin Egger-Lienz,The Artists Daughter Ila,1895,https://www.wikiart.org/en/albin-egger-lienz/the-artists-daughter-ila-1895,expressionism,train
data/images/Expressionism/frantisek_kupka_danse_macabre.jpg,Expressionism,wikiart,Frantisek Kupka,Danse Macabre,1896,https://www.wikiart.org/en/frantisek-kupka/danse-macabre-1896,expressionism,train
data/images/Expressionism/lovis_corinth_self-portrait_with_skeleton.jpg,Expressionism,wikiart,Lovis Corinth,Self-portrait with Skeleton,1896,https://www.wikiart.org/en/lovis-corinth/self-portrait-with-skeleton-1896,expressionism,train
data/images/Expressionism/kathe_kollwitz_misery.jpg,Expressionism,wikiart,Kathe Kollwitz,Misery,1893-1897,https://www.wikiart.org/en/kathe-kollwitz/not_detected_235963,expressionism,train
data/images/Expressionism/kathe_kollwitz_death.jpg,Expressionism,wikiart,Kathe Kollwitz,Death,1893-1897,https://www.wikiart.org/en/kathe-kollwitz/not_detected_235964,expressionism,train
data/images/Expressionism/kathe_kollwitz_conspiracy.jpg,Expressionism,wikiart,Kathe Kollwitz,Conspiracy,1893-1897,https://www.wikiart.org/en/kathe-kollwitz/not_detected_235965,expressionism,train
data/images/Expressionism/kathe_kollwitz_the_end.jpg,Expressionism,wikiart,Kathe Kollwitz,The End,1897,https://www.wikiart.org/en/kathe-kollwitz/the-end-1897,expressionism,train
data/images/Expressionism/akseli_gallen-kallela_lemmink_inen_s_mother.jpg,Expressionism,wikiart,Akseli Gallen-Kallela,Lemminkäinen's Mother,1897,https://www.wikiart.org/en/akseli-gallen-kallela/lemmink-inen-s-mother-1897,expressionism,train
data/images/Expressionism/laszlo_mednyanszky_old_man.jpg,Expressionism,wikiart,Laszlo Mednyanszky,Old Man,1897,https://www.wikiart.org/en/laszlo-mednyanszky/old-man-1897,expressionism,train
data/images/Expressionism/eug_ne_grasset_la_morphiniste.jpg,Expressionism,wikiart,Eugène Grasset,La Morphiniste,1897,https://www.wikiart.org/en/eug-ne-grasset/la-morphiniste-1897,expressionism,train
data/images/Expressionism/james_ensor_death_and_the_masks.jpg,Expressionism,wikiart,James Ensor,Death and the Masks,1897,https://www.wikiart.org/en/james-ensor/death-and-the-masks-1897,expressionism,train
data/images/Expressionism/laszlo_mednyanszky_absinth_drinker.jpg,Expressionism,wikiart,Laszlo Mednyanszky,Absinth Drinker,1898,https://www.wikiart.org/en/laszlo-mednyanszky/absinth-drinker-1898,expressionism,train
data/images/Expressionism/paula_modersohn-becker_composition_sketch_for_seated_old_woman.jpg,Expressionism,wikiart,Paula Modersohn-Becker,Composition sketch for Seated Old Woman,1898,https://www.wikiart.org/en/paula-modersohn-becker/composition-sketch-for-seated-old-1898,expressionism,train
data/images/Expressionism/paula_modersohn-becker_portrait_of_an_old_woman.jpg,Expressionism,wikiart,Paula Modersohn-Becker,Portrait of an old woman,1898,https://www.wikiart.org/en/paula-modersohn-becker/portrait-of-an-old-woman,expressionism,train
data/images/Expressionism/paula_modersohn-becker_self_portrait.jpg,Expressionism,wikiart,Paula Modersohn-Becker,Self portrait,1898,https://www.wikiart.org/en/paula-modersohn-becker/self-portrait,expressionism,train
data/images/Expressionism/carl_hols_e_woman_in_an_interior_with_a_mirror.jpg,Expressionism,wikiart,Carl Holsøe,Woman in an Interior with a Mirror,1898,https://www.wikiart.org/en/carl-holsoe/woman-in-an-interior-with-a-mirror-1898,expressionism,train
data/images/Expressionism/henri_matisse_still_life_with_oranges_ii.jpg,Expressionism,wikiart,Henri Matisse,Still Life with Oranges II,1899,https://www.wikiart.org/en/henri-matisse/still-life-with-oranges-ii-1899,expressionism,train
data/images/Expressionism/kathe_kollwitz_gretchen.jpg,Expressionism,wikiart,Kathe Kollwitz,Gretchen,1899,https://www.wikiart.org/en/kathe-kollwitz/not_detected_235967,expressionism,train
data/images/Expressionism/kathe_kollwitz_pregnant_woman_with_folded_hands.jpg,Expressionism,wikiart,Kathe Kollwitz,Pregnant woman with folded hands,1898-1899,https://www.wikiart.org/en/kathe-kollwitz/not_detected_235969,expressionism,train
data/images/Expressionism/paula_modersohn-becker_gray_landscape_with_marsh_channel.jpg,Expressionism,wikiart,Paula Modersohn-Becker,Gray landscape with marsh channel,1899,https://www.wikiart.org/en/paula-modersohn-becker/gray-landscape-with-marsh-channel-1899,expressionism,train
data/images/Expressionism/paula_modersohn-becker_male_nude_standing.jpg,Expressionism,wikiart,Paula Modersohn-Becker,Male nude standing,1899,https://www.wikiart.org/en/paula-modersohn-becker/male-nude-standing-1899,expressionism,train
data/images/Cubism/paul_cezanne_forest.jpg,Cubism,wikiart,Paul Cezanne,Forest,1894,https://www.wikiart.org/en/paul-cezanne/forest-1894,cubism,train
data/images/Cubism/paul_cezanne_trees_by_the_water.jpg,Cubism,wikiart,Paul Cezanne,Trees by the Water,1900,https://www.wikiart.org/en/paul-cezanne/trees-by-the-water-1900,cubism,train
data/images/Cubism/fernand_leger_portrait_of_andre_mare.jpg,Cubism,wikiart,Fernand Leger,Portrait of Andre Mare,1901,https://www.wikiart.org/en/fernand-leger/portrait-of-andre-mare-1901,cubism,train
data/images/Cubism/fernand_leger_portrait_of_henry_viel__a_friend_of_painter_fernand_leger.jpg,Cubism,wikiart,Fernand Leger,"Portrait of Henry Viel, a friend of painter Fernand Leger",1903,https://www.wikiart.org/en/fernand-leger/portrait-of-henry-viel-a-friend-of-painter-fernand-leger-1903,cubism,train
data/images/Cubism/guilherme_de_santa-rita_orfeu_nos_infernos__detail_.jpg,Cubism,wikiart,Guilherme de Santa-Rita,Orfeu nos Infernos (detail),1904,https://www.wikiart.org/en/guilherme-de-santa-rita/orfeu-nos-infernos-detail-1904,cubism,train
data/images/Cubism/guilherme_de_santa-rita_orfeu_nos_infernos.jpg,Cubism,wikiart,Guilherme de Santa-Rita,Orfeu nos Infernos,1904,https://www.wikiart.org/en/guilherme-de-santa-rita/orfeu-nos-infernos-1904,cubism,train
data/images/Cubism/paul_cezanne_montagne_sainte-victoire_and_the_black_chateau.jpg,Cubism,wikiart,Paul Cezanne,Montagne Sainte-Victoire and the Black Chateau,1905,https://www.wikiart.org/en/paul-cezanne/montagne-sainte-victoire-and-the-black-chateau,cubism,train
data/images/Cubism/paul_cezanne_montagne_sainte-victoire_from_lauves.jpg,Cubism,wikiart,Paul Cezanne,Montagne Sainte-Victoire from Lauves,1905,https://www.wikiart.org/en/paul-cezanne/montagne-sainte-victoire-from-lauves,cubism,train
data/images/Cubism/paul_cezanne_bend_in_forest_road.jpg,Cubism,wikiart,Paul Cezanne,Bend in Forest Road,1906,https://www.wikiart.org/en/paul-cezanne/bend-in-forest-road-1906,cubism,train
data/images/Cubism/paul_cezanne_large_bathers.jpg,Cubism,wikiart,Paul Cezanne,Large Bathers,1900-1906,https://www.wikiart.org/en/paul-cezanne/large-bathers-1906,cubism,train
data/images/Cubism/paul_cezanne_still_life_with_green_melon.jpg,Cubism,wikiart,Paul Cezanne,Still Life with Green Melon,1906,https://www.wikiart.org/en/paul-cezanne/still-life-with-green-melon,cubism,train
data/images/Cubism/paul_cezanne_the_garden_terrace_at_les_lauves.jpg,Cubism,wikiart,Paul Cezanne,The Garden Terrace at Les Lauves,1906,https://www.wikiart.org/en/paul-cezanne/the-garden-terrace-at-les-lauves-1906,cubism,train
data/images/Abstract/vahram_gayfedjian_abstract_motive.jpg,Abstract,wikiart,Vahram Gayfedjian,Abstract motive,1905,https://www.wikiart.org/en/vahram-gaifedjyan/abstract-motive,abstract-expressionism,train
data/images/Abstract/miriam_schapiro_autobiography.jpg,Abstract,wikiart,Miriam Schapiro,Autobiography,XX cent.,https://www.wikiart.org/en/miriam-schapiro/autobiography,abstract-expressionism,train
data/images/Abstract/miriam_schapiro_pandora.jpg,Abstract,wikiart,Miriam Schapiro,Pandora,XX cent.,https://www.wikiart.org/en/miriam-schapiro/pandora,abstract-expressionism,train
data/images/Abstract/miriam_schapiro_we_live_in_her_dreams.jpg,Abstract,wikiart,Miriam Schapiro,We Live in Her Dreams,XX cent.,https://www.wikiart.org/en/miriam-schapiro/we-live-in-her-dreams,abstract-expressionism,train
data/images/Abstract/marcel_barbeau_at_the_chateau_d_argol.jpg,Abstract,wikiart,Marcel Barbeau,At the Chateau d’Argol,XX cent.,https://www.wikiart.org/en/marcel-barbeau/at-the-chateau-d-argol,abstract-expressionism,train
data/images/Abstract/martin_chirino_spiral.jpg,Abstract,wikiart,Martin Chirino,Spiral,XX cent.,https://www.wikiart.org/en/martin-chirino/spiral,abstract-expressionism,train
data/images/Abstract/julio_pomar_banhos_turcos.jpg,Abstract,wikiart,Julio Pomar,Banhos turcos,XX cent.,https://www.wikiart.org/en/julio-pomar/banhos-turcos,abstract-expressionism,train
data/images/Abstract/yayoi_kusama_nets_70.jpg,Abstract,wikiart,Yayoi Kusama,Nets 70,XX cent.,https://www.wikiart.org/en/yayoi-kusama/nets-70,abstract-expressionism,train
data/images/Abstract/jasper_johns_cicada.jpg,Abstract,wikiart,Jasper Johns,Cicada,XX cent.,https://www.wikiart.org/en/jasper-johns/cicada,abstract-expressionism,train
data/images/Abstract/jasper_johns_dancers_on_a_plane.jpg,Abstract,wikiart,Jasper Johns,Dancers on a Plane,XX cent.,https://www.wikiart.org/en/jasper-johns/dancers-on-a-plane,abstract-expressionism,train
data/images/Abstract/jasper_johns_device.jpg,Abstract,wikiart,Jasper Johns,Device,XX cent.,https://www.wikiart.org/en/jasper-johns/device,abstract-expressionism,train
data/images/Abstract/jasper_johns_map.jpg,Abstract,wikiart,Jasper Johns,Map,XX cent.,https://www.wikiart.org/en/jasper-johns/map,abstract-expressionism,train
data/images/Abstract/jasper_johns_painting_with_two_balls.jpg,Abstract,wikiart,Jasper Johns,Painting with Two Balls,XX cent.,https://www.wikiart.org/en/jasper-johns/painting-with-two-balls,abstract-expressionism,train
data/images/Abstract/paul_klee_hitler.jpg,Abstract,wikiart,Paul Klee,Hitler,1931,https://www.wikiart.org/en/paul-klee/hitler-1931,abstract-expressionism,train
