file_path,label,source,artist,title,year,source_url,wikiart_style,split
data/images/Impressionism/claude_monet_the_coast_at_sainte-adresse.jpg,Impressionism,wikiart,Claude Monet,The Coast at Sainte-Adresse,1864,https://www.wikiart.org/en/claude-monet/the-coast-at-sainte-adresse,impressionism,test
data/images/Impressionism/pierre-auguste_renoir_arum_and_conservatory_plants.jpg,Impressionism,wikiart,Pierre-Auguste Renoir,Arum and Conservatory Plants,1864,https://www.wikiart.org/en/pierre-auguste-renoir/arum-and-conservatory-plants-1864,impressionism,test
data/images/Impressionism/pierre-auguste_renoir_romaine_lascaux.jpg,Impressionism,wikiart,Pierre-Auguste Renoir,Romaine Lascaux,1864,https://www.wikiart.org/en/pierre-auguste-renoir/romaine-lascaux-1864,impressionism,train
data/images/Impressionism/pierre-auguste_renoir_spring_flowers.jpg,Impressionism,wikiart,Pierre-Auguste Renoir,Spring Flowers,1864,https://www.wikiart.org/en/pierre-auguste-renoir/spring-flowers-1864,impressionism,train
data/images/Impressionism/eugene_boudin_beach_at_trouville.jpg,Impressionism,wikiart,Eugene Boudin,Beach at Trouville,1864,https://www.wikiart.org/en/eugene-boudin/beach-at-trouville-1864,impressionism,train
data/images/Impressionism/eugene_boudin_beach_scene__trouville.jpg,Impressionism,wikiart,Eugene Boudin,"Beach Scene, Trouville",1864,https://www.wikiart.org/en/eugene-boudin/beach-scene-trouville-1864,impressionism,train
data/images/Impressionism/eugene_boudin_trouville__the_port.jpg,Impressionism,wikiart,Eugene Boudin,"Trouville, the Port",1864,https://www.wikiart.org/en/eugene-boudin/trouville-the-port-1864,impressionism,train
data/images/Impressionism/berthe_morisot_study__the_water_s_edge.jpg,Impressionism,wikiart,Berthe Morisot,"Study, The Water's Edge",1864,https://www.wikiart.org/en/berthe-morisot/study-the-water-s-edge,impressionism,train
data/images/Impressionism/berthe_morisot_young_lady_seated_on_a_bench.jpg,Impressionism,wikiart,Berthe Morisot,Young Lady Seated on a Bench,1864,https://www.wikiart.org/en/berthe-morisot/young-lady-seated-on-a-bench,impressionism,train
data/images/Impressionism/frederic_bazille_the_dog_rita_asleep.jpg,Impressionism,wikiart,Frederic Bazille,The Dog Rita Asleep,1864,https://www.wikiart.org/en/frederic-bazille/the-dog-rita-asleep,impressionism,test
data/images/Impressionism/frederic_bazille_the_pink_dress.jpg,Impressionism,wikiart,Frederic Bazille,The Pink Dress,1864,https://www.wikiart.org/en/frederic-bazille/the-pink-dress,impressionism,train
data/images/Impressionism/johan_jongkind_view_of_notre-dame__paris.jpg,Impressionism,wikiart,Johan Jongkind,"View of Notre-Dame, Paris",1864,https://www.wikiart.org/en/johan-jongkind/view-of-notre-dame-paris-1864,impressionism,test
data/images/Impressionism/giuseppe_abbati_street_in_the_sun.jpg,Impressionism,wikiart,Giuseppe Abbati,Street in the sun,1863-1864,https://www.wikiart.org/en/giuseppe-abbati/street-in-the-sun-1864,impressionism,train
data/images/Impressionism/giuseppe_abbati_gallery_with_armor_bearer.jpg,Impressionism,wikiart,Giuseppe Abbati,Gallery with armor bearer,1864,https://www.wikiart.org/en/giuseppe-abbati/gallery-with-armor-bearer-1864,impressionism,train
data/images/Impressionism/silvestro_lega_young_peasant_woman_at_the_well.jpg,Impressionism,wikiart,Silvestro Lega,Young peasant woman at the well,1863-1864,https://www.wikiart.org/en/silvestro-lega/young-peasant-woman-at-the-well-1864,impressionism,train
data/images/Impressionism/silvestro_lega_coffee_under_the_pergola.jpg,Impressionism,wikiart,Silvestro Lega,Coffee under the pergola,1864,https://www.wikiart.org/en/silvestro-lega/coffee-under-the-pergola-1864,impressionism,train
data/images/Impressionism/silvestro_lega_reading.jpg,Impressionism,wikiart,Silvestro Lega,Reading,1864,https://www.wikiart.org/en/silvestro-lega/reading-1864,impressionism,train
data/images/Impressionism/edouard_manet_women_at_the_races.jpg,Impressionism,wikiart,Edouard Manet,Women at the Races,1865,https://www.wikiart.org/en/edouard-manet/women-at-the-races-1865,impressionism,train
data/images/Impressionism/honore_daumier_mother_with_child.jpg,Impressionism,wikiart,Honore Daumier,Mother with Child,1865,https://www.wikiart.org/en/honore-daumier/mother-with-child-1865,impressionism,train
data/images/Impressionism/claude_monet_farmyard_at_chailly.jpg,Impressionism,wikiart,Claude Monet,Farmyard at Chailly,1865,https://www.wikiart.org/en/claude-monet/farmyard-at-chailly,impressionism,test
data/images/Impressionism/claude_monet_fontainebleau_forest.jpg,Impressionism,wikiart,Claude Monet,Fontainebleau Forest,1865,https://www.wikiart.org/en/claude-monet/fontainebleau-forest,impressionism,test
data/images/Impressionism/claude_monet_the_headland_of_the_heve_at_low_tide.jpg,Impressionism,wikiart,Claude Monet,The Headland of the Heve at Low Tide,1865,https://www.wikiart.org/en/claude-monet/the-headland-of-the-heve-at-low-tide,impressionism,train
data/images/Impressionism/claude_monet_the_pave_de_chailly.jpg,Impressionism,wikiart,Claude Monet,The Pave de Chailly,1865,https://www.wikiart.org/en/claude-monet/the-pave-de-chailly,impressionism,train
data/images/Impressionism/claude_monet_the_pave_de_chailly_in_the_forest.jpg,Impressionism,wikiart,Claude Monet,The Pave de Chailly in the Forest,1865,https://www.wikiart.org/en/claude-monet/the-pave-de-chailly-in-the-forest,impressionism,test
data/images/Impressionism/claude_monet_victor_jacquemont_holding_a_parasol.jpg,Impressionism,wikiart,Claude Monet,Victor Jacquemont Holding a Parasol,1865,https://www.wikiart.org/en/claude-monet/victor-jacquemont-holding-a-parasol,impressionism,test
data/images/Impressionism/claude_monet_wooded_path.jpg,Impressionism,wikiart,Claude Monet,Wooded Path,1865,https://www.wikiart.org/en/claude-monet/wooded-path-1865,impressionism,test
data/images/Impressionism/edgar_degas_estelle_musson_balfour.jpg,Impressionism,wikiart,Edgar Degas,Estelle Musson Balfour,1865,https://www.wikiart.org/en/edgar-degas/estelle-musson-balfour,impressionism,test
data/images/Impressionism/edgar_degas_portrait_of_a_lady_in_grey.jpg,Impressionism,wikiart,Edgar Degas,Portrait of a Lady in Grey,1865,https://www.wikiart.org/en/edgar-degas/portrait-of-a-lady-in-grey-1865,impressionism,train
data/images/Impressionism/edgar_degas_the_start_of_the_hunt.jpg,Impressionism,wikiart,Edgar Degas,The Start of the Hunt,1863-1865,https://www.wikiart.org/en/edgar-degas/the-start-of-the-hunt,impressionism,train
data/images/Impressionism/pierre-auguste_renoir_colonel_barton_howard_jenks.jpg,Impressionism,wikiart,Pierre-Auguste Renoir,Colonel Barton Howard Jenks,1865,https://www.wikiart.org/en/pierre-auguste-renoir/colonel-barton-howard-jenks-1865,impressionism,train
data/images/Impressionism/pierre-auguste_renoir_portrait_of_mademoiselle_sicotg.jpg,Impressionism,wikiart,Pierre-Auguste Renoir,Portrait of Mademoiselle Sicotg,1865,https://www.wikiart.org/en/pierre-auguste-renoir/portrait-of-mademoiselle-sicotg-1865,impressionism,train
data/images/Impressionism/eugene_boudin_figures_on_the_beach_at_trouville.jpg,Impressionism,wikiart,Eugene Boudin,Figures on the beach at Trouville,1865,https://www.wikiart.org/en/eugene-boudin/figures-on-the-beach-at-trouville-1865,impressionism,train
data/images/Impressionism/eugene_boudin_princess_pauline_metternich_on_the_beach.jpg,Impressionism,wikiart,Eugene Boudin,Princess Pauline Metternich on the Beach,1865,https://www.wikiart.org/en/eugene-boudin/princess-pauline-metternich-on-the-beach,impressionism,train
data/images/Impressionism/eugene_boudin_the_entrance_to_the_port_of_honfleur.jpg,Impressionism,wikiart,Eugene Boudin,The Entrance to the Port of Honfleur,1865,https://www.wikiart.org/en/eugene-boudin/the-entrance-to-the-port-of-honfleur,impressionism,train
data/images/Impressionism/eugene_boudin_the_vauban_basin_at_havre.jpg,Impressionism,wikiart,Eugene Boudin,The Vauban Basin at Havre,1865,https://www.wikiart.org/en/eugene-boudin/the-vauban-basin-at-havre,impressionism,train
data/images/Impressionism/james_mcneill_whistler_the_princess_from_the_land_of_porcelain.jpg,Impressionism,wikiart,James McNeill Whistler,The Princess from the Land of Porcelain,1863-1865,https://www.wikiart.org/en/james-mcneill-whistler/the-princess-from-the-land-of-porcelain-1865,impressionism,test
data/images/Impressionism/james_mcneill_whistler_whistler_in_his_studio.jpg,Impressionism,wikiart,James McNeill Whistler,Whistler in his studio,1865,https://www.wikiart.org/en/james-mcneill-whistler/whistler-in-his-studio,impressionism,train
data/images/Impressionism/berthe_morisot_thatched_cottage_in_normandy.jpg,Impressionism,wikiart,Berthe Morisot,Thatched Cottage in Normandy,1865,https://www.wikiart.org/en/berthe-morisot/thatched-cottage-in-normandy,impressionism,test
data/images/Impressionism/frederic_bazille_beach_at_sainte-adresse.jpg,Impressionism,wikiart,Frederic Bazille,Beach at Sainte-Adresse,1865,https://www.wikiart.org/en/frederic-bazille/beach-at-sainte-adresse,impressionism,train
data/images/Impressionism/frederic_bazille_landscape_at_chailly.jpg,Impressionism,wikiart,Frederic Bazille,Landscape at Chailly,1865,https://www.wikiart.org/en/frederic-bazille/landscape-at-chailly,impressionism,train
data/images/Impressionism/frederic_bazille_studio_in_the_rue_de_furstenberg.jpg,Impressionism,wikiart,Frederic Bazille,Studio in the rue de Furstenberg,1865,https://www.wikiart.org/en/frederic-bazille/studio-in-the-rue-de-furstenberg,impressionism,train
data/images/Impressionism/frederic_bazille_the_improvised_field-hospital.jpg,Impressionism,wikiart,Frederic Bazille,The Improvised Field-Hospital,1865,https://www.wikiart.org/en/frederic-bazille/the-improvised-field-hospital-1865,impressionism,train
data/images/Impressionism/frederic_bazille_village_street.jpg,Impressionism,wikiart,Frederic Bazille,Village Street,1865,https://www.wikiart.org/en/frederic-bazille/village-street,impressionism,test
data/images/Impressionism/mart_n_rico_y_ortega_washerwomen_of_la_varenne__france.jpg,Impressionism,wikiart,Martín Rico y Ortega,"Washerwomen of La Varenne, France",1865,https://www.wikiart.org/en/martin-rico/lavanderas-de-la-varenne-francia,impressionism,train
data/images/Impressionism/johan_jongkind_honfleur.jpg,Impressionism,wikiart,Johan Jongkind,Honfleur,1865,https://www.wikiart.org/en/johan-jongkind/honfleur-1865,impressionism,test
data/images/Impressionism/johan_jongkind_winter_scene_in_holland.jpg,Impressionism,wikiart,Johan Jongkind,Winter Scene in Holland,1865,https://www.wikiart.org/en/johan-jongkind/winter-scene-in-holland-1865,impressionism,test
data/images/Impressionism/johan_jongkind_le_boulevard_jourdan__paris.jpg,Impressionism,wikiart,Johan Jongkind,"Le Boulevard Jourdan, Paris",1865,https://www.wikiart.org/en/johan-jongkind/le-boulevard-jourdan-paris-1865,impressionism,test
data/images/Impressionism/claude_monet_sailboats.jpg,Impressionism,wikiart,Claude Monet,Sailboats,1864-1866,https://www.wikiart.org/en/claude-monet/sailboats-1866,impressionism,test
data/images/Impressionism/claude_monet_sailing_boats_at_honfleur.jpg,Impressionism,wikiart,Claude Monet,Sailing Boats at Honfleur,1866,https://www.wikiart.org/en/claude-monet/sailing-boats-at-honfleur,impressionism,test
data/images/Impressionism/claude_monet_seascape.jpg,Impressionism,wikiart,Claude Monet,Seascape,1866,https://www.wikiart.org/en/claude-monet/seascape,impressionism,train
data/images/Impressionism/claude_monet_seascape__night_effect.jpg,Impressionism,wikiart,Claude Monet,"Seascape, Night Effect",1866,https://www.wikiart.org/en/claude-monet/seascape-night-effect,impressionism,test
data/images/Impressionism/claude_monet_the_beach_at_honfleur.jpg,Impressionism,wikiart,Claude Monet,The Beach at Honfleur,1864-1866,https://www.wikiart.org/en/claude-monet/the-beach-at-honfleux,impressionism,test
data/images/Impressionism/claude_monet_the_green_wave.jpg,Impressionism,wikiart,Claude Monet,The Green Wave,1866,https://www.wikiart.org/en/claude-monet/the-green-wave,impressionism,test
data/images/Impressionism/claude_monet_women_in_the_garden.jpg,Impressionism,wikiart,Claude Monet,Women in the garden,1866,https://www.wikiart.org/en/claude-monet/women-in-the-garden,impressionism,test
data/images/Impressionism/edgar_degas_exit_from_weighing.jpg,Impressionism,wikiart,Edgar Degas,Exit from Weighing,1866,https://www.wikiart.org/en/edgar-degas/exit-from-weighing-1866,impressionism,test
data/images/Impressionism/edgar_degas_giovanna_and_giulia_bellelli.jpg,Impressionism,wikiart,Edgar Degas,Giovanna and Giulia Bellelli,1865-1866,https://www.wikiart.org/en/edgar-degas/giovanna-and-giulia-bellelli,impressionism,train
data/images/Impressionism/edgar_degas_portrait_of_a_man.jpg,Impressionism,wikiart,Edgar Degas,Portrait of a Man,1866,https://www.wikiart.org/en/edgar-degas/portrait-of-a-man,impressionism,test
data/images/Impressionism/edgar_degas_self_portrait_saluting.jpg,Impressionism,wikiart,Edgar Degas,Self Portrait Saluting,1865-1866,https://www.wikiart.org/en/edgar-degas/self-portrait-saluting-1866,impressionism,train
data/images/Impressionism/pierre-auguste_renoir_spring_bouquet.jpg,Impressionism,wikiart,Pierre-Auguste Renoir,Spring Bouquet,1866,https://www.wikiart.org/en/pierre-auguste-renoir/spring-bouquet-1866,impressionism,train
data/images/Impressionism/alfred_sisley_street_of_marlotte__also_known_as_women_going_to_the_woods_.jpg,Impressionism,wikiart,Alfred Sisley,Street of Marlotte (also known as Women Going to the Woods),1866,https://www.wikiart.org/en/alfred-sisley/street-of-marlotte-also-known-as-women-going-to-the-woods-1866,impressionism,train
data/images/Impressionism/eugene_boudin_beach_scene_at_trouville.jpg,Impressionism,wikiart,Eugene Boudin,Beach Scene at Trouville,1866,https://www.wikiart.org/en/eugene-boudin/beach-scene-at-trouville-1866,impressionism,train
data/images/Impressionism/eugene_boudin_by_the_bathing_machines.jpg,Impressionism,wikiart,Eugene Boudin,By the Bathing Machines,1866,https://www.wikiart.org/en/eugene-boudin/by-the-bathing-machines-1866,impressionism,train
data/images/Impressionism/eugene_boudin_evening__le_havre.jpg,Impressionism,wikiart,Eugene Boudin,"Evening, Le Havre",1866,https://www.wikiart.org/en/eugene-boudin/evening-le-havre-1866,impressionism,train
data/images/Impressionism/eugene_boudin_laundresses_on_the_banks_of_the_port_of_trouville.jpg,Impressionism,wikiart,Eugene Boudin,Laundresses on the Banks of the Port of Trouville,1866,https://www.wikiart.org/en/eugene-boudin/laundresses-on-the-banks-of-the-port-of-trouville,impressionism,train
data/images/Impressionism/eugene_boudin_the_manet_family_picnicking.jpg,Impressionism,wikiart,Eugene Boudin,The Manet Family picnicking,1866,https://www.wikiart.org/en/eugene-boudin/the-manet-family-picnicking-1866,impressionism,train
data/images/Impressionism/eugene_boudin_trouville.jpg,Impressionism,wikiart,Eugene Boudin,Trouville,1866,https://www.wikiart.org/en/eugene-boudin/trouville,impressionism,train
data/images/Impressionism/berthe_morisot_rosalie_reisener.jpg,Impressionism,wikiart,Berthe Morisot,Rosalie Reisener,1866,https://www.wikiart.org/en/berthe-morisot/rosalie-reisener,impressionism,train
data/images/Impressionism/frederic_bazille_portrait_of__douard_blau.jpg,Impressionism,wikiart,Frederic Bazille,Portrait of Édouard Blau,1866,https://www.wikiart.org/en/frederic-bazille/portrait-of-douard-blau,impressionism,train
data/images/Impressionism/frederic_bazille_self-portrait.jpg,Impressionism,wikiart,Frederic Bazille,Self-Portrait,1865-1866,https://www.wikiart.org/en/frederic-bazille/self-portrait-1866,impressionism,train
data/images/Impressionism/frederic_bazille_still_life_with_fish.jpg,Impressionism,wikiart,Frederic Bazille,Still Life with Fish,1866,https://www.wikiart.org/en/frederic-bazille/still-life-with-fish,impressionism,train
data/images/Impressionism/frederic_bazille_study_of_flowers.jpg,Impressionism,wikiart,Frederic Bazille,Study of Flowers,1866,https://www.wikiart.org/en/frederic-bazille/study-of-flowers,impressionism,train
data/images/Impressionism/giovanni_fattori_lady_sitting_outdoors.jpg,Impressionism,wikiart,Giovanni Fattori,Lady sitting outdoors,1866,https://www.wikiart.org/en/giovanni-fattori/dame-im-freien-sitzend-1866,impressionism,train
data/images/Impressionism/giovanni_fattori_the_rotunda_of_the_palmieri_baths.jpg,Impressionism,wikiart,Giovanni Fattori,The rotunda of the Palmieri baths,1866,https://www.wikiart.org/en/giovanni-fattori/la-rotonda-di-palmieri-1866,impressionism,test
data/images/Impressionism/edouard_manet_the_guitar_player.jpg,Impressionism,wikiart,Edouard Manet,The Guitar Player,1866,https://www.wikiart.org/en/edouard-manet/the-guitar-player-1866,impressionism,train
data/images/Impressionism/johan_jongkind_wind_mill_at_antwerp.jpg,Impressionism,wikiart,Johan Jongkind,Wind Mill at Antwerp,1866,https://www.wikiart.org/en/johan-jongkind/wind-mill-at-antwerp-1866,impressionism,train
data/images/Impressionism/edouard_manet_races_at_longchamp.jpg,Impressionism,wikiart,Edouard Manet,Races at Longchamp,1867,https://www.wikiart.org/en/edouard-manet/races-at-longchamp,impressionism,train
data/images/Impressionism/edouard_manet_study_for__the_execution_of_emperor_maximilian_.jpg,Impressionism,wikiart,Edouard Manet,"Study for ""The Execution of Emperor Maximilian""",1867,https://www.wikiart.org/en/edouard-manet/study-for-the-execution-of-emperor-maximilian-1867,impressionism,train
data/images/Impressionism/honore_daumier_don_quixote__sancho_pansa_and_the_dead_mule.jpg,Impressionism,wikiart,Honore Daumier,"Don Quixote, Sancho Pansa and the Dead Mule",1867,https://www.wikiart.org/en/honore-daumier/don-quixote-sancho-pansa-and-the-dead-mule-1867,impressionism,train
data/images/Impressionism/camille_pissarro_still_life.jpg,Impressionism,wikiart,Camille Pissarro,Still Life,1867,https://www.wikiart.org/en/camille-pissarro/still-life-1867,impressionism,train
data/images/Impressionism/claude_monet_jean_monet_in_the_craddle.jpg,Impressionism,wikiart,Claude Monet,Jean Monet in the Craddle,1867,https://www.wikiart.org/en/claude-monet/jean-monet-in-the-craddle,impressionism,train
data/images/Impressionism/claude_monet_regatta_at_sainte-adresse.jpg,Impressionism,wikiart,Claude Monet,Regatta at Sainte-Adresse,1867,https://www.wikiart.org/en/claude-monet/regatta-at-sainte-adresse,impressionism,test
data/images/Impressionism/claude_monet_sainte-adresse__fishing_boats_on_the_shore.jpg,Impressionism,wikiart,Claude Monet,"Sainte-Adresse, Fishing Boats on the Shore",1867,https://www.wikiart.org/en/claude-monet/sainte-adresse-fishing-boats-on-the-shore,impressionism,train
data/images/Impressionism/claude_monet_stormy_seascape.jpg,Impressionism,wikiart,Claude Monet,Stormy Seascape,1867,https://www.wikiart.org/en/claude-monet/stormy-seascape,impressionism,train
data/images/Expressionism/james_ensor_christ_s_entry_into_brussels_in_1889.jpg,Expressionism,wikiart,James Ensor,Christ's Entry Into Brussels in 1889,1888,https://www.wikiart.org/en/james-ensor/christ-s-entry-into-brussels-in-1889-1888,expressionism,train
data/images/Expressionism/james_ensor_hell_under__hell_above__hell_all_around.jpg,Expressionism,wikiart,James Ensor,"Hell Under, Hell Above, Hell All Around",1888,https://www.wikiart.org/en/james-ensor/hell-under-hell-above-hell-all-around-1888,expressionism,train
data/images/Expressionism/james_ensor_masks_mocking_death.jpg,Expressionism,wikiart,James Ensor,Masks Mocking Death,1888,https://www.wikiart.org/en/james-ensor/masks-mocking-death-1888,expressionism,train
data/images/Expressionism/albin_egger-lienz_the_brother_of_the_artist__eduard_egger.jpg,Expressionism,wikiart,Albin Egger-Lienz,"the Brother of the Artist, Eduard Egger",1888,https://www.wikiart.org/en/albin-egger-lienz/the-brother-of-the-artist-eduard-egger-1888,expressionism,train
data/images/Expressionism/edvard_munch_writer_hans_jaeger.jpg,Expressionism,wikiart,Edvard Munch,Writer Hans Jaeger,1889,https://www.wikiart.org/en/edvard-munch/writer-hans-jaeger-1889,expressionism,test
data/images/Expressionism/james_ensor_skeletons_trying_to_warm_themselves.jpg,Expressionism,wikiart,James Ensor,Skeletons Trying to Warm Themselves,1889,https://www.wikiart.org/en/james-ensor/skeletons-trying-to-warm-themselves-1889,expressionism,train
data/images/Expressionism/james_ensor_the_astonishment_of_the_mask_wouse.jpg,Expressionism,wikiart,James Ensor,The Astonishment of the Mask Wouse,1889,https://www.wikiart.org/en/james-ensor/the-astonishment-of-the-mask-wouse-1889,expressionism,train
data/images/Expressionism/edvard_munch_night.jpg,Expressionism,wikiart,Edvard Munch,Night,1890,https://www.wikiart.org/en/edvard-munch/night-1890,expressionism,test
data/images/Expressionism/edvard_munch_tavern_in_st__cloud.jpg,Expressionism,wikiart,Edvard Munch,Tavern in St. Cloud,1890,https://www.wikiart.org/en/edvard-munch/tavern-in-st-cloud-1890,expressionism,test
data/images/Expressionism/james_ensor_the_intrigue.jpg,Expressionism,wikiart,James Ensor,The Intrigue,1890,https://www.wikiart.org/en/james-ensor/the-intrigue,expressionism,train
data/images/Expressionism/stanis_aw_wyspia_ski_self-portrait.jpg,Expressionism,wikiart,Stanisław Wyspiański,Self-portrait,1890,https://www.wikiart.org/en/stanislaw-wyspianski/stanislaw-wyspianski-autoportret-1890,expressionism,train
data/images/Expressionism/albin_egger-lienz_das_tor.jpg,Expressionism,wikiart,Albin Egger-Lienz,Das Tor,1890,https://www.wikiart.org/en/albin-egger-lienz/das-tor-1890,expressionism,test
data/images/Expressionism/james_ensor_skeletons_fighting_over_a_hanged_man.jpg,Expressionism,wikiart,James Ensor,Skeletons Fighting over a Hanged Man,1891,https://www.wikiart.org/en/james-ensor/skeletons-fighting-over-a-hanged-man-1891,expressionism,train
data/images/Expressionism/james_ensor_skeletons_fighting_over_a_pickled_herring.jpg,Expressionism,wikiart,James Ensor,Skeletons Fighting Over a Pickled Herring,1891,https://www.wikiart.org/en/james-ensor/skeletons-fighting-over-a-pickled-herring-1891,expressionism,train
data/images/Expressionism/albin_egger-lienz_the_portrait_painter_in_the_country.jpg,Expressionism,wikiart,Albin Egger-Lienz,The portrait painter in the country,1891,https://www.wikiart.org/en/albin-egger-lienz/vermittlung-prof-dr-rudolf-leopold,expressionism,test
data/images/Expressionism/edvard_munch_august_stindberg.jpg,Expressionism,wikiart,Edvard Munch,August Stindberg,1892,https://www.wikiart.org/en/edvard-munch/august-strindberg-1892-1,expressionism,train
data/images/Expressionism/edvard_munch_despair.jpg,Expressionism,wikiart,Edvard Munch,Despair,1892,https://www.wikiart.org/en/edvard-munch/despair-1892,expressionism,train
data/images/Expressionism/edvard_munch_melancholy.jpg,Expressionism,wikiart,Edvard Munch,Melancholy,1892,https://www.wikiart.org/en/edvard-munch/melancholy-1892,expressionism,test
data/images/Expressionism/edvard_munch_the_painter_jacob_bratland.jpg,Expressionism,wikiart,Edvard Munch,The Painter Jacob Bratland,1891-1892,https://www.wikiart.org/en/edvard-munch/the-painter-jacob-bratland-1892,expressionism,test
data/images/Expressionism/edvard_munch_dagny_juel_przybyszewska.jpg,Expressionism,wikiart,Edvard Munch,Dagny Juel Przybyszewska,1893,https://www.wikiart.org/en/edvard-munch/dagny-juel-przybyszewska-1893,expressionism,train
data/images/Expressionism/edvard_munch_the_scream.jpg,Expressionism,wikiart,Edvard Munch,The Scream,1893,https://www.wikiart.org/en/edvard-munch/the-scream-1893,expressionism,train
data/images/Expressionism/edvard_munch_young_man_and_prostitute.jpg,Expressionism,wikiart,Edvard Munch,Young Man and Prostitute,1893,https://www.wikiart.org/en/edvard-munch/young-man-and-prostitute-1893,expressionism,train
data/images/Expressionism/charles_maurin_ravachol.jpg,Expressionism,wikiart,Charles Maurin,Ravachol,1893,https://www.wikiart.org/en/charles-maurin/ravachol-1893,expressionism,train
data/images/Expressionism/edvard_munch_eye_in_eye.jpg,Expressionism,wikiart,Edvard Munch,Eye in Eye,1894,https://www.wikiart.org/en/edvard-munch/eye-in-eye-1894,expressionism,train
data/images/Expressionism/james_ensor_masks_looking_at_a_tortoise.jpg,Expressionism,wikiart,James Ensor,Masks Looking at a Tortoise,1894,https://www.wikiart.org/en/james-ensor/masks-looking-at-a-tortoise,expressionism,train
data/images/Expressionism/stanis_aw_wyspia_ski_portrait_tadeusz_boy_zelenski.jpg,Expressionism,wikiart,Stanisław Wyspiański,Portrait Tadeusz Boy Zelenski,1894,https://www.wikiart.org/en/stanislaw-wyspianski/stanislaw-wyspianski-portrait-tadeusz-boy-zelenski-1894,expressionism,train
data/images/Expressionism/magnus_enckell_portrait_of_sculptor_madeleine_jouvray.jpg,Expressionism,wikiart,Magnus Enckell,Portrait of Sculptor Madeleine Jouvray,1894,https://www.wikiart.org/en/magnus-enckell/portrait-of-sculptor-madeleine-jouvray-1894,expressionism,train
data/images/Expressionism/nikolai_ge_christ_head.jpg,Expressionism,wikiart,Nikolai Ge,Christ Head,XIX cent.,https://www.wikiart.org/en/nikolai-ge/christ-head,expressionism,train
data/images/Expressionism/edvard_munch_stanislaw_przybyszewski.jpg,Expressionism,wikiart,Edvard Munch,Stanislaw Przybyszewski,1895,https://www.wikiart.org/en/edvard-munch/stanislaw-przybyszewski-1895,expressionism,train
data/images/Expressionism/edvard_munch_the_day_after.jpg,Expressionism,wikiart,Edvard Munch,The Day After,1894-1895,https://www.wikiart.org/en/edvard-munch/the-day-after-1895,expressionism,test
data/images/Expressionism/edvard_munch_the_women.jpg,Expressionism,wikiart,Edvard Munch,The Women,1895,https://www.wikiart.org/en/edvard-munch/the-women-1895,expressionism,train
data/images/Expressionism/edvard_munch_vampire.jpg,Expressionism,wikiart,Edvard Munch,Vampire,1895,https://www.wikiart.org/en/edvard-munch/vampire-1895,expressionism,train
data/images/Expressionism/kees_van_dongen_self-portrait.jpg,Expressionism,wikiart,Kees van Dongen,Self-Portrait,1895,https://www.wikiart.org/en/kees-van-dongen/self-portrait-1895,expressionism,test
data/images/Expressionism/albin_egger-lienz_the_artists_daughter_ila.jpg,Expressionism,wikiart,Albin Egger-Lienz,The Artists Daughter Ila,1895,https://www.wikiart.org/en/albin-egger-lienz/the-artists-daughter-ila-1895,expressionism,train
data/images/Expressionism/edvard_munch_the_sick_child_ii.jpg,Expressionism,wikiart,Edvard Munch,The Sick Child II,1896,https://www.wikiart.org/en/edvard-munch/the-sick-child-ii-1896,expressionism,test
data/images/Expressionism/frantisek_kupka_danse_macabre.jpg,Expressionism,wikiart,Frantisek Kupka,Danse Macabre,1896,https://www.wikiart.org/en/frantisek-kupka/danse-macabre-1896,expressionism,train
data/images/Expressionism/laszlo_mednyanszky_head_of_a_tramp.jpg,Expressionism,wikiart,Laszlo Mednyanszky,Head of a Tramp,1896,https://www.wikiart.org/en/laszlo-mednyanszky/head-of-a-tramp-1896,expressionism,test
data/images/Expressionism/lovis_corinth_self-portrait_with_skeleton.jpg,Expressionism,wikiart,Lovis Corinth,Self-portrait with Skeleton,1896,https://www.wikiart.org/en/lovis-corinth/self-portrait-with-skeleton-1896,expressionism,train
data/images/Expressionism/kathe_kollwitz_misery.jpg,Expressionism,wikiart,Kathe Kollwitz,Misery,1893-1897,https://www.wikiart.org/en/kathe-kollwitz/not_detected_235963,expressionism,train
data/images/Expressionism/kathe_kollwitz_death.jpg,Expressionism,wikiart,Kathe Kollwitz,Death,1893-1897,https://www.wikiart.org/en/kathe-kollwitz/not_detected_235964,expressionism,train
data/images/Expressionism/kathe_kollwitz_conspiracy.jpg,Expressionism,wikiart,Kathe Kollwitz,Conspiracy,1893-1897,https://www.wikiart.org/en/kathe-kollwitz/not_detected_235965,expressionism,train
data/images/Expressionism/kathe_kollwitz_revolt__by_the_gates_of_a_park_.jpg,Expressionism,wikiart,Kathe Kollwitz,Revolt (By the Gates of a Park),1897,https://www.wikiart.org/en/kathe-kollwitz/revolt-by-the-gates-of-a-park-1897,expressionism,test
data/images/Expressionism/kathe_kollwitz_the_end.jpg,Expressionism,wikiart,Kathe Kollwitz,The End,1897,https://www.wikiart.org/en/kathe-kollwitz/the-end-1897,expressionism,train
data/images/Expressionism/kathe_kollwitz_the_march_of_the_weavers_in_berlin.jpg,Expressionism,wikiart,Kathe Kollwitz,The March of the Weavers in Berlin,1897,https://www.wikiart.org/en/kathe-kollwitz/the-march-of-the-weavers-in-berlin-1897,expressionism,test
